Location,Date_Time,Temperature_C,Humidity_pct,Precipitation_mm,Wind_Speed_kmh
Los Angeles,18-03-2024 03:13,10.48174077,32.22732563,9.678367747,7.22852114
Chicago,10-03-2024 03:47,37.62546859,69.34378669,2.961999327,10.07530375
Houston,17-03-2024 20:35,38.85234098,39.67066752,3.668663587,11.07925351
San Antonio,11-02-2024 20:53,36.34384605,55.100951,2.686502653,27.78942418
New York,16-02-2024 05:20,3.347345659,49.55817037,7.711555671,24.69947645
Chicago,26-01-2024 01:24,2.910395619,52.59875527,0.430396546,11.59096901
San Antonio,22-03-2024 03:28,16.91905379,69.53814825,7.807547455,25.5521619
Los Angeles,15-04-2024 06:19,18.54404328,86.53730836,4.340626334,4.021771157
San Diego,02-02-2024 02:38,38.23542658,34.84122332,4.299708553,29.36098953
Los Angeles,30-01-2024 19:30,12.74701393,49.71540689,6.017632408,16.17960052
San Diego,15-05-2024 12:20,35.8800917,38.4758319,2.014959037,18.1304092
New York,15-05-2024 11:03,4.08980416,33.4838646,8.706217795,27.5535141
Houston,21-03-2024 14:33,32.16206067,34.74534821,8.098045866,17.55602934
New York,20-01-2024 11:39,33.95320843,60.19540281,1.726461227,10.03508717
Houston,06-04-2024 16:49,-5.852022533,32.03858616,1.44679369,22.56405864
San Diego,09-02-2024 13:28,1.364817867,70.15128039,4.748700211,14.15289512
Philadelphia,29-01-2024 06:00,32.86522046,33.66577853,3.146073106,4.501262215
New York,02-02-2024 15:31,-4.612753245,72.05796094,1.984128436,27.71696151
Philadelphia,23-01-2024 01:15,22.25007215,59.31495876,4.795713323,7.95873363
Philadelphia,11-05-2024 04:54,14.9352604,41.76955925,0.425380962,8.450578877
Philadelphia,18-04-2024 22:56,-5.075931822,77.24818308,7.688668094,14.17252522
San Antonio,04-01-2024 20:59,24.18372334,75.19646692,3.28651128,25.70763356
New York,07-05-2024 19:08,11.47592004,72.0630751,3.726794615,2.771926637
Houston,19-01-2024 19:39,21.67612147,80.62142595,1.243652363,23.01208165
Dallas,30-03-2024 08:30,5.276879923,51.96452555,1.486175488,19.9201512
San Antonio,12-03-2024 01:45,-2.888784658,42.3846652,2.583027843,8.255503418
Chicago,11-02-2024 17:17,6.691906114,66.70423163,3.75319933,26.96770113
San Antonio,28-01-2024 13:33,39.1009565,63.49611626,0.807930234,13.20896066
Phoenix,29-03-2024 03:42,4.87719287,48.74197839,3.062072554,27.11235836
San Jose,29-03-2024 06:15,8.102066078,54.85783255,2.336758655,29.24788813
Dallas,26-01-2024 23:17,-1.383137831,43.16309283,8.716943719,22.21057798
New York,25-02-2024 21:26,25.64454811,86.88232086,5.233892015,20.47051643
New York,14-01-2024 00:43,9.837405324,84.20435835,3.514958396,28.40316872
San Jose,30-04-2024 07:54,20.53962179,61.28795323,7.814861004,2.454402725
Phoenix,10-02-2024 10:12,-0.825364439,64.28524427,6.240943833,16.78678807
Philadelphia,01-02-2024 18:40,-5.716751885,32.07910076,9.804952316,1.917101998
Los Angeles,29-02-2024 16:23,9.189089165,51.16933054,9.092537993,9.600741443
San Diego,14-02-2024 10:59,22.21424231,50.70947308,3.911966143,0.06918182
Dallas,12-01-2024 08:49,12.46594172,71.69015559,5.02083285,4.935592848
Los Angeles,18-05-2024 04:36,-4.619807982,75.25774172,6.644437284,16.39957428
San Antonio,25-02-2024 15:05,39.06053702,56.03946349,0.585954642,26.53327767
San Antonio,14-01-2024 11:23,13.95813881,63.34045247,9.017278969,11.86342592
Philadelphia,12-01-2024 22:36,16.82560277,52.605845,6.510844973,17.55025443
New York,04-01-2024 19:23,1.958448578,32.95268998,3.511530779,5.77614467
Dallas,13-04-2024 06:42,29.05222749,33.0969813,9.469179279,23.27329799
San Diego,19-04-2024 13:14,-8.447745239,74.45762638,2.593963793,13.25244254
Chicago,03-03-2024 16:47,10.04729381,61.81027926,9.275517471,8.909239682
San Antonio,16-05-2024 03:31,17.37897914,37.65973561,5.281965758,28.02262253
Philadelphia,19-02-2024 19:41,2.579511316,38.16313165,7.624689117,5.33333455
San Jose,09-04-2024 03:19,20.97111488,54.95078476,0.40794337,6.13439663
Houston,20-04-2024 00:24,32.31226519,87.85029492,4.656055828,16.61564305
Los Angeles,05-04-2024 08:42,25.47954221,35.15795879,5.012406258,27.19190431
San Jose,03-02-2024 06:25,22.58760982,74.71082788,2.787739466,12.08981439
Chicago,13-03-2024 09:00,30.93231099,46.33727495,7.798092543,23.47556706
Dallas,02-02-2024 19:15,33.96266949,49.35214305,5.056462647,5.021930835
San Diego,09-04-2024 07:41,1.074873246,52.96141925,7.895457574,0.659132987
Chicago,09-05-2024 20:25,9.450130393,63.12498367,9.889516391,25.16958368
Philadelphia,19-02-2024 09:51,-9.209745869,79.33312975,4.133676584,0.525081619
San Diego,18-04-2024 09:57,35.57767476,66.19620586,1.148837078,13.25270166
Dallas,28-04-2024 22:10,5.912265085,33.45563567,1.76413594,6.021628365
Los Angeles,14-02-2024 07:43,0.772286186,35.28140669,9.060001111,19.23307023
San Antonio,07-04-2024 14:10,35.74193983,60.44397428,8.092888189,16.51337124
Dallas,15-05-2024 06:59,29.65445719,75.80238377,1.176297855,3.209272589
Los Angeles,09-01-2024 03:51,-5.881115664,89.79804241,1.821317515,8.335464332
San Antonio,01-03-2024 19:10,0.362712181,30.04584531,2.845025,14.31521516
New York,07-02-2024 06:35,-9.386026107,54.51218055,6.434654374,5.172946005
Phoenix,08-05-2024 08:21,33.74994962,45.81764357,8.67882763,15.84429416
San Antonio,26-04-2024 20:26,-5.74084756,62.01727889,2.338520392,21.44815673
Houston,09-02-2024 15:52,12.53495061,46.09212379,9.423171462,25.34125372
Dallas,02-05-2024 14:50,-0.715598513,77.35520034,6.131139131,22.38400651
San Diego,29-01-2024 13:34,38.20508168,50.11677101,1.266636777,26.4144402
San Jose,18-02-2024 10:07,-9.6155075,73.9000747,0.915183524,9.598316315
Dallas,12-02-2024 10:01,0.195839529,67.0230171,5.899533219,5.755276411
New York,27-02-2024 07:28,35.03199134,75.67804895,7.966255961,1.573669464
San Jose,23-01-2024 00:11,17.35859937,78.97690422,1.896348243,6.698123867
Dallas,10-04-2024 12:46,7.787390177,67.69140843,7.747158652,23.78825789
Houston,11-01-2024 00:59,-9.29116184,80.47780774,9.912868953,13.05207726
Chicago,04-02-2024 23:54,27.94890743,39.02868459,0.61494258,19.19013139
Houston,16-04-2024 02:45,12.44592204,45.42983769,0.707558061,3.068654647
San Jose,15-03-2024 04:48,29.97272012,33.78382297,3.414331455,9.895749145
San Jose,21-03-2024 08:21,22.35330558,34.16057099,9.644847477,25.39106955
San Antonio,18-02-2024 17:04,22.42969504,74.14191828,6.63801206,5.822935621
Chicago,10-02-2024 17:56,0.896388702,55.71012808,0.671902166,25.73386517
San Jose,05-01-2024 07:59,10.8560214,74.0167868,9.193701759,16.86599972
Los Angeles,31-01-2024 03:13,9.412086919,36.11687479,1.859672401,16.54257782
Houston,10-03-2024 22:52,21.27820177,82.34572028,6.037178722,7.208910393
New York,22-02-2024 02:06,34.38791578,39.04509125,2.225722311,0.795498138
Philadelphia,27-02-2024 01:57,10.52086257,80.01951456,2.040099298,5.645173943
Houston,10-02-2024 22:04,16.45484281,85.82160284,9.823338567,20.72224948
Houston,22-02-2024 06:04,11.21654704,47.51258634,6.708846658,19.56230461
San Antonio,13-04-2024 15:09,33.95250316,65.58817504,3.468159445,9.218172771
Phoenix,07-03-2024 14:22,35.53739647,73.35711728,9.689503099,0.915331927
Chicago,13-03-2024 14:18,11.12932099,56.43383266,4.9949013,17.05304794
Phoenix,17-05-2024 07:40,16.44382643,70.236956,9.63143481,3.73890407
Houston,30-04-2024 22:23,30.50895393,54.53953205,1.096268883,1.819392179
San Jose,26-03-2024 10:17,4.693670229,78.29481898,3.297692192,1.793759126
San Antonio,19-03-2024 06:19,10.56947849,86.70837444,2.051745039,20.95008583
Philadelphia,16-01-2024 08:08,33.98652187,85.16839169,3.435053696,26.66096295
San Jose,27-03-2024 22:46,19.44642013,81.19268562,8.794683975,6.481735819
Houston,03-04-2024 04:38,37.42709164,82.6245947,4.931064079,19.77829096
San Antonio,11-05-2024 14:40,37.59750002,57.45406693,0.395064365,29.43521463
Chicago,13-03-2024 03:51,-7.821417547,32.95700121,5.093180024,28.57214269
San Diego,03-02-2024 17:58,39.06367949,30.22799886,0.422066844,10.40396736
Los Angeles,20-02-2024 12:50,17.36329582,75.89669758,7.044014791,9.770482859
Houston,19-04-2024 08:26,-2.912952781,35.11063882,0.795901587,12.92508997
Chicago,07-05-2024 02:20,-3.313467414,38.01784819,9.771123546,0.173593646
San Antonio,23-02-2024 18:57,8.314006754,82.95020492,4.062262232,20.04497726
San Diego,17-01-2024 17:16,3.047147351,39.6302245,0.618538919,29.29921592
Chicago,09-04-2024 09:35,29.35359557,45.56340459,9.442128768,21.77578433
New York,19-02-2024 23:23,-5.519197085,55.82611955,8.963111006,10.54670076
Dallas,27-04-2024 05:34,27.37125928,73.48379205,9.71093882,19.34358036
Phoenix,09-05-2024 15:15,-0.565516656,37.14365763,4.844740702,6.454208482
San Diego,04-01-2024 05:19,-5.83276086,30.57239463,4.888970624,7.153076591
Phoenix,08-04-2024 23:09,36.53362209,31.66181213,5.242080018,2.489148945
Chicago,13-05-2024 23:17,24.25036435,31.10884012,2.445839745,21.49214141
Chicago,04-01-2024 12:34,-0.314436873,75.6051445,6.268828083,24.87157446
Philadelphia,14-02-2024 10:57,10.24186896,83.55985632,4.481249829,19.07736962
Phoenix,07-02-2024 11:08,28.04470958,63.32039473,2.155281938,13.56625536
Phoenix,22-03-2024 05:40,19.32764464,47.08096297,8.517790386,0.100861354
San Antonio,23-01-2024 13:35,39.65813599,48.19950372,6.937320983,18.36588107
New York,25-04-2024 10:16,15.59773518,52.88422579,5.854645986,25.07738248
Philadelphia,23-03-2024 19:55,32.59997623,72.94776748,3.898098208,15.25557119
New York,04-04-2024 21:09,-7.713097119,83.68260671,2.952417195,28.51960795
Los Angeles,03-05-2024 05:04,17.77591339,60.43803577,6.991107542,15.4539989
Dallas,06-01-2024 05:20,38.87127378,34.31824476,5.524673349,15.02469309
San Antonio,16-02-2024 17:01,11.02574952,64.14294905,3.947642575,0.446628207
San Diego,05-03-2024 22:41,23.79080444,40.01771199,6.665382218,0.559782558
Los Angeles,08-01-2024 04:00,27.86462347,89.19723975,3.457948478,6.39223054
San Diego,20-01-2024 08:22,7.878074264,86.43119702,9.006965942,17.36085446
Dallas,23-04-2024 04:11,-2.755795208,42.21763685,3.734014063,3.449152745
Dallas,06-02-2024 09:31,14.47864968,80.72558619,5.538768814,18.52094587
San Antonio,13-01-2024 07:58,19.03914418,53.06715079,2.93815601,17.17618143
Dallas,17-05-2024 02:31,-1.938880906,48.86490358,1.020180653,17.09404041
San Diego,04-02-2024 11:11,13.02388496,73.98050636,7.074666093,0.294812142
Los Angeles,14-03-2024 09:24,-2.357633922,53.90212762,7.088490686,24.43423857
Philadelphia,24-04-2024 22:55,39.61453904,77.36488092,4.451150845,21.72185683
New York,10-03-2024 13:08,31.31167318,58.49279533,1.564034711,19.73892492
San Antonio,26-02-2024 23:24,11.9625891,35.94849978,6.176537056,29.68488149
New York,09-03-2024 11:14,35.29221246,48.62102559,7.27377631,17.8254627
Los Angeles,20-03-2024 12:51,27.5137792,81.7103332,9.269477932,7.12010631
Philadelphia,06-01-2024 04:01,33.18744757,84.1975782,6.10514859,15.40869125
Los Angeles,03-05-2024 03:49,6.595294093,41.06623098,9.927581865,19.30501277
Dallas,02-01-2024 01:02,38.97699924,42.41062257,1.902818018,4.301573033
San Antonio,22-01-2024 06:34,16.07054794,62.45743833,5.632948581,21.03762313
San Antonio,31-01-2024 02:23,20.30543103,55.48197664,6.089450435,9.858818554
Dallas,10-03-2024 01:48,7.587480579,38.35128994,2.00088239,9.177512485
San Antonio,17-02-2024 07:24,6.828938302,32.61846334,4.294052352,23.69905449
Philadelphia,31-03-2024 16:15,9.981054337,32.78243149,2.601894415,14.56468992
Chicago,17-05-2024 21:26,-7.481609456,85.0887184,0.55652336,10.955539
Philadelphia,26-04-2024 19:08,10.06775841,31.87021116,1.509556813,20.57005116
San Diego,13-02-2024 05:09,22.5705774,48.51279523,6.428017744,8.213734788
San Jose,12-03-2024 20:19,-8.226317741,75.97029081,3.364008648,23.15006463
Chicago,23-01-2024 07:50,-4.156467049,87.89951097,4.361941854,14.92362777
Los Angeles,13-05-2024 20:57,35.4773216,60.10697165,8.471754167,20.05060368
San Antonio,03-02-2024 03:56,32.08735663,47.20725909,8.244567972,14.09843396
Houston,31-01-2024 08:53,27.8050576,71.61244902,9.15910866,23.0572495
Los Angeles,16-04-2024 07:36,16.71741008,88.38346555,0.210621274,23.07321547
San Diego,19-03-2024 22:54,10.88642215,76.15866201,1.229998487,2.068073946
Chicago,01-02-2024 20:37,36.70758608,84.04077258,8.608251221,29.09385046
San Jose,15-04-2024 11:34,13.68168128,83.09668803,5.599167642,12.27981373
Chicago,04-02-2024 04:33,20.98215619,78.98736182,0.475384487,10.76456007
San Diego,14-04-2024 00:30,28.1858418,80.45663185,4.840000033,27.41876363
Houston,14-02-2024 13:41,0.692819814,59.94239097,4.397070979,5.575371799
Chicago,23-02-2024 15:31,0.80054493,59.07523954,3.208197732,24.25139672
Philadelphia,10-04-2024 01:31,-0.444158435,62.42324524,6.405086258,25.09923863
San Antonio,01-03-2024 12:39,8.597080117,68.73769628,2.460542418,22.50245154
Chicago,17-04-2024 17:28,1.735438646,47.60664196,9.012434404,19.50222386
Los Angeles,10-01-2024 07:52,17.38228799,48.22337543,5.843854258,26.15443406
San Jose,06-03-2024 18:20,-0.734800999,50.26622988,3.743978702,1.9711617
Los Angeles,08-05-2024 02:26,35.50949968,51.71644216,2.162925613,25.59761419
San Jose,03-01-2024 08:12,35.48392411,51.23745212,6.345343082,15.58520667
New York,04-01-2024 22:34,1.895438576,32.29806263,1.96438929,20.81496075
New York,05-05-2024 12:39,24.34698129,63.19589723,3.015290772,16.68717869
Houston,09-05-2024 23:50,11.32552333,57.85368201,3.623914949,1.533734784
Chicago,02-04-2024 02:01,-7.41872161,55.93927491,0.420032444,17.29408236
Philadelphia,03-01-2024 17:06,17.83879673,56.93955921,4.652013524,2.108154062
Philadelphia,09-04-2024 12:47,-2.738999848,79.03188378,1.422819955,0.856094114
Phoenix,03-01-2024 13:52,6.654086442,33.09244858,13.67879719,27.18298713
San Jose,07-02-2024 10:08,6.545640509,63.3705312,6.308826145,28.84582478
San Jose,09-04-2024 03:42,-7.058690197,46.48570907,5.029703462,12.78387975
San Antonio,28-02-2024 20:27,39.41137024,41.38986184,8.335384598,13.60691982
Chicago,21-03-2024 07:36,17.60461998,55.19202527,1.756592444,15.25371878
New York,07-05-2024 10:21,13.78852213,69.22361475,5.465226791,18.78814549
San Diego,20-04-2024 04:05,-5.868772301,83.91057356,8.180837048,25.19809132
Dallas,08-04-2024 06:16,38.38107709,81.18933642,8.961889359,27.72745295
San Antonio,05-02-2024 23:28,-7.463355628,61.89046304,2.324539005,29.44057668
Phoenix,05-03-2024 22:41,10.91106769,77.9938933,4.132179866,28.82472778
Dallas,09-02-2024 16:23,26.24193722,87.2100589,6.283685513,26.62437225
Phoenix,19-04-2024 13:24,26.7250167,66.62246003,5.102809951,7.669500304
San Diego,03-02-2024 01:45,6.719546768,52.81858803,9.686181128,12.2916718
San Diego,22-01-2024 13:57,36.44458915,41.91271905,7.982786432,10.17240582
San Diego,02-01-2024 02:06,20.90733927,32.44803582,3.867666015,9.432941951
San Jose,17-03-2024 04:44,-8.313292523,44.46977556,8.568671473,7.416738105
San Antonio,25-03-2024 04:25,18.20654488,73.31111301,1.779132488,19.54819416
Philadelphia,08-02-2024 11:58,27.97243274,46.72162616,6.859629734,12.45363217
Los Angeles,13-05-2024 03:01,18.62169131,51.1620267,9.037501109,17.78597977
San Diego,14-01-2024 18:37,33.07988992,45.65942642,6.825019987,13.79727778
Philadelphia,12-03-2024 20:00,-8.51802664,36.38714894,6.285052863,29.36092157
Philadelphia,19-03-2024 07:04,36.39036379,42.08298694,7.48634275,0.912806368
Dallas,06-02-2024 13:07,9.649999577,60.4907723,5.17034571,11.00545631
San Diego,05-04-2024 06:34,19.58485143,31.97518705,3.572020885,2.097224228
San Diego,24-04-2024 03:24,35.16339708,35.46164531,9.566393497,13.86805386
Houston,14-02-2024 12:19,-1.446044589,50.62234303,3.321097215,7.764126905
Philadelphia,02-02-2024 04:14,22.78067405,72.08681464,2.022482832,2.48980972
Houston,27-02-2024 12:44,24.67117148,67.98854566,9.658342752,4.459828234
Houston,31-01-2024 22:17,39.49317393,86.17510941,5.277529367,23.50729369
Phoenix,14-01-2024 19:42,27.75255853,68.82906531,5.5583485,25.91836698
Phoenix,15-05-2024 17:21,11.52553094,60.1483608,4.09228424,17.38720523
Phoenix,07-05-2024 21:48,14.35692504,73.82403188,4.127490612,26.53930897
Houston,18-02-2024 08:39,15.60097818,45.40812135,3.635046324,28.69788987
Phoenix,29-02-2024 17:10,2.792375213,57.92606785,2.60745127,11.49522988
Dallas,28-03-2024 03:55,-7.88061534,59.54835132,9.227435511,22.17468988
Phoenix,30-03-2024 05:11,33.99672564,49.93776127,7.423633268,28.44182879
San Jose,03-05-2024 16:48,0.724093034,40.99504476,1.582363783,11.04106705
Los Angeles,04-05-2024 10:08,1.541908271,75.2816162,2.921585936,7.769049217
San Diego,06-05-2024 21:02,11.78128918,53.81351168,8.888415466,1.369512375
New York,02-05-2024 05:59,35.60672649,45.52993808,5.274771258,4.799148625
Los Angeles,29-04-2024 04:30,29.16141072,80.50129692,9.151066387,14.27318899
San Jose,08-03-2024 18:52,4.283444009,57.76892264,7.338612634,1.402796846
Dallas,01-02-2024 02:18,1.473534688,47.09470594,7.104943051,27.23409261
Los Angeles,09-04-2024 02:11,33.70602564,51.82575288,5.764172324,0.323837587
Los Angeles,12-02-2024 00:55,29.70985284,46.47096388,3.041415152,22.37562203
Los Angeles,30-03-2024 04:29,4.891532428,86.72476713,2.720146952,15.82499629
New York,30-04-2024 10:48,-8.65589017,41.05599331,2.963415902,15.27425801
Dallas,29-01-2024 09:16,8.331683402,77.1844679,2.733072998,7.305712115
Phoenix,10-02-2024 05:43,33.41524373,32.7167894,6.260373536,28.04579921
Phoenix,24-01-2024 14:26,8.834271486,52.74982437,1.396441831,13.81930712
Phoenix,09-03-2024 17:52,5.558957509,42.40207568,8.703894851,28.59422741
San Antonio,18-04-2024 05:31,17.89206457,83.77824053,8.285689385,2.872142955
San Diego,17-03-2024 16:52,20.24875359,70.6117899,0.524365146,0.921112629
San Diego,24-03-2024 09:19,-4.96112703,40.85606011,7.551671174,13.05556374
San Antonio,08-04-2024 01:48,35.65127007,66.21712637,2.695373017,25.90037412
Houston,06-01-2024 20:46,23.05535619,75.0913096,4.651696948,15.21868355
Los Angeles,15-01-2024 02:07,29.89923576,75.22373149,8.255597624,1.452783272
Philadelphia,10-04-2024 02:33,28.63617934,61.60660525,3.451182132,1.266280114
San Diego,15-03-2024 05:14,18.64420708,84.8582478,5.344671868,23.51892117
San Jose,04-02-2024 13:13,9.617083331,83.65649633,9.225786776,5.900638896
San Jose,03-01-2024 04:01,2.493778743,37.5825453,3.958788724,24.02043778
Houston,12-01-2024 13:34,31.13522984,53.35172463,9.488971302,0.900187272
Phoenix,29-02-2024 23:41,25.92682793,30.50368068,8.744721843,23.56061458
Dallas,17-03-2024 20:53,-3.754193545,45.93898665,8.579972513,20.80572111
San Antonio,19-03-2024 19:59,17.26587668,36.74302382,9.310686719,12.30566185
Chicago,29-04-2024 16:52,3.919060656,49.79428313,1.609147541,19.32232321
San Diego,16-05-2024 05:48,4.473218127,64.38401179,5.421989316,10.32270299
Phoenix,07-04-2024 23:13,-4.602092249,66.59008941,2.085403543,16.77138645
San Jose,05-04-2024 01:49,39.56125669,36.18259662,1.54469557,15.55343224
Chicago,03-04-2024 15:20,30.51617221,41.25888255,0.93882089,5.807268705
Los Angeles,07-04-2024 17:23,34.36941088,43.42659682,1.256485417,12.98273303
San Jose,14-04-2024 11:21,22.69649928,77.34807706,4.310390926,11.03853
New York,13-01-2024 08:31,37.28322261,47.22756864,6.796003742,3.808739362
San Jose,13-05-2024 13:57,28.7317547,49.24905248,9.36412203,24.02335802
New York,12-03-2024 02:20,18.40768187,33.51395864,5.764709755,24.68023818
Chicago,28-04-2024 01:55,31.77046401,39.3379087,4.318976827,15.45897921
Houston,04-05-2024 03:01,33.25256788,53.00751682,0.468151277,0.20581583
San Jose,16-02-2024 17:25,5.758927804,71.58401251,0.747223339,7.075995146
Phoenix,14-05-2024 06:13,20.29987098,33.69424838,3.320400931,11.20975041
Philadelphia,29-02-2024 12:25,38.63703315,82.64179603,7.146762351,9.003197431
Los Angeles,03-04-2024 20:28,36.63777783,64.95802223,3.796409226,18.58853916
New York,24-03-2024 17:48,39.38525132,31.98264059,3.727477756,19.30919072
Houston,04-03-2024 16:07,9.366228101,37.17802952,5.144062986,13.51104919
Chicago,23-03-2024 22:51,5.320087675,43.54472302,8.262178245,22.85666969
Chicago,05-01-2024 05:41,-3.727089156,75.0266476,7.926455347,13.81906944
Chicago,08-05-2024 06:37,35.68930337,73.17065997,4.878998053,0.621834995
San Jose,01-03-2024 04:44,37.63226182,85.62424176,7.769925635,17.86169006
Dallas,25-02-2024 12:09,15.90073663,49.11192071,0.819836601,6.298654924
San Jose,11-03-2024 19:28,26.69573467,73.46248814,4.42004833,19.17563633
New York,16-03-2024 14:38,38.7364134,80.29560696,0.289831809,1.538348133
Chicago,03-02-2024 10:45,-4.280091607,60.24008804,0.334947575,9.23003354
Chicago,17-04-2024 20:10,23.37601757,47.64443634,0.100502123,1.548407611
Philadelphia,16-02-2024 22:39,28.08405173,88.71038161,7.109682058,11.35060142
San Antonio,26-01-2024 03:53,31.67329851,60.4390676,4.581694009,27.93953307
Los Angeles,06-03-2024 21:55,12.22405579,84.45948749,8.872188186,4.326978277
San Jose,26-02-2024 14:01,22.78800662,89.88031945,1.788604659,7.919584881
Houston,10-05-2024 21:04,25.38977971,80.33097586,6.023668134,29.36177822
New York,14-05-2024 04:08,26.97899284,70.31376676,9.973338533,3.625420704
San Jose,31-03-2024 03:59,-3.224645062,38.75791727,1.79864351,26.68771312
Los Angeles,27-02-2024 12:58,38.53174062,73.04240724,7.131145517,18.31431562
Dallas,14-03-2024 17:28,-2.967926371,89.03717784,8.914252969,4.179168226
San Diego,20-01-2024 01:23,18.33530651,76.21395179,7.038390298,27.00325738
San Diego,12-05-2024 04:46,39.31450914,76.11609956,4.251045288,16.49680551
Chicago,28-02-2024 18:36,23.52767254,68.9305867,7.366503188,29.39337035
San Antonio,26-03-2024 17:12,27.66216348,88.61344807,3.307660167,4.119678819
New York,01-05-2024 21:47,-9.591417547,71.30022203,5.413940147,25.25197126
Houston,27-03-2024 05:07,14.67148307,52.56867779,8.550323341,2.690174489
San Jose,10-02-2024 21:49,25.2394576,51.64126348,0.178192256,4.090667557
Houston,07-05-2024 14:53,38.88455552,35.17281728,4.297985047,4.335676392
San Jose,21-03-2024 02:24,-6.992898094,46.35633636,5.210105726,21.90409881
San Diego,25-01-2024 00:57,21.67161998,83.42426171,5.943332727,16.95473502
Los Angeles,05-04-2024 15:23,-3.196752061,50.5057004,5.173903615,3.893300852
San Antonio,18-02-2024 13:31,12.02625553,60.56375313,7.709608777,16.13001408
Philadelphia,31-01-2024 00:45,21.11012487,53.31181042,3.275478774,8.992167217
San Diego,27-01-2024 23:54,30.14947564,46.7759846,5.452768418,3.067534778
Phoenix,11-01-2024 21:41,25.14047949,31.0735901,13.60509369,27.41421727
Chicago,19-01-2024 06:31,0.636312621,68.18803435,1.431539378,21.16415855
Los Angeles,11-03-2024 22:41,22.18794837,60.38226892,5.432535179,24.24726104
San Jose,02-03-2024 16:35,12.31804473,41.35610322,1.063201303,12.63213958
Chicago,23-03-2024 15:42,9.866091211,60.504376,1.571878214,9.338544451
Chicago,03-01-2024 08:55,3.071062482,69.08657566,5.397713663,27.94454432
Dallas,17-01-2024 07:19,9.277676762,63.85759613,0.489893231,0.485072346
Houston,01-04-2024 11:16,-2.77376053,47.85488797,0.176296644,1.232325011
Dallas,03-01-2024 23:15,6.74844797,48.93518715,5.327599753,29.77572901
Houston,26-02-2024 09:05,4.331278506,88.58970744,0.338863532,9.12260778
San Jose,21-03-2024 08:24,38.02240133,36.57599538,4.960276441,9.431268319
New York,15-05-2024 09:12,36.35330462,72.72328663,2.894847853,26.2724866
San Diego,05-01-2024 11:12,22.17386345,69.1300378,4.35064652,25.3704723
New York,31-01-2024 14:07,7.793431321,31.89688096,8.047679266,14.93705491
Philadelphia,25-02-2024 15:53,3.28238231,85.77455364,1.543271362,24.86359448
Los Angeles,24-04-2024 23:25,7.29644509,81.584142,1.805543518,23.44767079
Dallas,04-04-2024 10:03,0.560237934,32.08816979,6.654472722,7.301946333
Phoenix,04-01-2024 16:28,13.858974,80.16875267,6.065971627,7.60184278
San Jose,25-04-2024 05:09,19.89837243,68.96283959,2.223772904,15.5486388
San Jose,16-02-2024 06:20,19.92972315,48.49619275,0.853719324,19.02806936
Los Angeles,07-03-2024 00:42,10.84206323,73.49348531,3.393631141,20.68103322
Houston,27-01-2024 11:42,1.835926715,73.86404208,7.701051377,22.64665047
San Diego,25-03-2024 01:31,9.55592006,37.5983021,9.147929647,28.14719912
Philadelphia,06-02-2024 00:47,21.4239175,49.65040033,7.564354795,4.709218445
Phoenix,12-05-2024 17:59,3.701763997,52.61264831,2.453629109,11.56867603
Dallas,18-03-2024 18:23,26.34816694,57.83632159,0.592069354,19.72354438
San Jose,17-05-2024 19:01,29.44927572,55.97383749,5.573640902,26.57465402
San Antonio,10-03-2024 06:05,24.71039051,53.49295617,9.245500631,5.031074038
Chicago,13-05-2024 13:21,2.984201971,88.57382038,0.384349967,26.56403618
Los Angeles,28-02-2024 22:05,27.97812371,32.85844244,0.805650386,11.788943
Dallas,11-05-2024 05:48,27.1902664,79.75049419,3.906000774,18.66563135
Dallas,13-01-2024 13:34,34.44718147,84.29491672,3.524683028,13.14857378
San Jose,25-02-2024 15:04,36.72733374,32.33445617,0.594525418,14.40846673
Houston,12-02-2024 10:02,36.26497367,69.36615093,8.135853314,24.23977649
New York,03-01-2024 11:40,31.58440136,77.30955298,6.362241708,12.10113415
Dallas,02-03-2024 04:57,-3.92335507,49.55766106,0.558468508,1.082063722
San Antonio,30-03-2024 20:14,35.61059365,71.99217245,8.371750746,21.92043801
Los Angeles,21-03-2024 13:18,34.17817775,65.08157492,8.974398859,27.06231329
Chicago,08-05-2024 17:20,-4.422889233,81.11228891,3.240085467,8.875560528
Los Angeles,23-01-2024 20:20,-9.314639116,50.1858085,0.590579957,23.08268419
Los Angeles,13-04-2024 05:33,-5.74009693,86.94915287,2.985605702,25.89318222
San Jose,01-04-2024 06:43,-0.923709726,43.49096521,2.900586876,13.7796322
Houston,22-01-2024 08:35,13.72330873,86.40336407,0.550651904,21.26089189
Houston,13-04-2024 20:41,15.53190907,59.10605295,8.020082843,5.066572232
Philadelphia,03-02-2024 15:51,14.19777114,57.08586417,4.760477957,4.93438337
Chicago,11-03-2024 08:56,8.692271849,58.9209185,7.647946616,13.63881278
San Diego,26-04-2024 08:26,13.79895335,73.60102847,7.174007109,28.07017273
Dallas,10-01-2024 12:19,37.34200384,52.28439138,6.299039575,16.67295756
San Jose,05-01-2024 09:54,14.81556083,66.49788167,1.662947639,25.95796424
Los Angeles,15-04-2024 19:39,34.81679022,33.9488993,8.295976594,5.766882989
New York,25-03-2024 20:44,-5.279448801,66.31958907,5.149248811,24.51151612
Los Angeles,12-02-2024 16:26,-6.653757589,62.62099178,9.955143171,24.70406835
New York,15-03-2024 03:25,20.64837866,52.33456395,3.348964309,2.20478775
